,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
742,21,Vitória - BA,0,4,6,11,Fora,19,29,-10,18,28.57
743,22,Vitória - BA,3,5,6,11,Casa,22,30,-8,21,31.82
744,23,Vitória - BA,3,6,6,11,Casa,24,31,-7,24,34.78
745,24,Vitória - BA,0,6,6,12,Fora,24,33,-9,24,33.33
746,25,Vitória - BA,0,6,6,13,Fora,24,35,-11,24,32.0
747,26,Vitória - BA,3,7,6,13,Casa,26,36,-10,27,34.62
748,27,Vitória - BA,1,7,7,13,Casa,28,38,-10,28,34.57
749,28,Vitória - BA,3,8,7,13,Fora,30,39,-9,31,36.9
750,29,Vitória - BA,0,8,7,14,Casa,30,40,-10,31,35.63
751,30,Vitória - BA,0,8,7,15,Fora,31,42,-11,31,34.44
752,31,Vitória - BA,3,9,7,15,Casa,34,43,-9,34,36.56
753,32,Vitória - BA,0,9,7,16,Fora,34,44,-10,34,35.42
754,33,Vitória - BA,0,9,7,17,Casa,35,46,-11,34,34.34
755,34,Vitória - BA,3,10,7,17,Fora,36,46,-10,37,36.27
756,35,Vitória - BA,1,10,8,17,Casa,37,47,-10,38,36.19
757,36,Vitória - BA,0,10,8,18,Fora,37,49,-12,38,35.19
758,37,Vitória - BA,0,10,8,19,Fora,37,53,-16,38,34.23
759,38,Vitória - BA,0,10,8,20,Casa,37,54,-17,38,33.33
