,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
731,10,Vitória - BA,0,4,3,3,Fora,14,11,3,15,50.0
732,11,Vitória - BA,3,5,3,3,Casa,16,12,4,18,54.55
733,12,Vitória - BA,1,5,4,3,Casa,17,13,4,19,52.78
734,13,Vitória - BA,0,5,4,4,Fora,17,15,2,19,48.72
735,14,Vitória - BA,3,6,4,4,Casa,20,16,4,22,52.38
736,15,Vitória - BA,0,6,4,5,Fora,21,21,0,22,48.89
737,16,Vitória - BA,0,6,4,6,Fora,21,23,-2,22,45.83
738,17,Vitória - BA,0,6,4,7,Casa,21,24,-3,22,43.14
739,18,Vitória - BA,0,6,4,8,Fora,22,26,-4,22,40.74
740,19,Vitória - BA,1,6,5,8,Casa,23,27,-4,23,40.35
741,20,Vitória - BA,1,6,6,8,Fora,25,29,-4,24,40.0
742,21,Vitória - BA,3,7,6,8,Casa,27,30,-3,27,42.86
743,22,Vitória - BA,3,8,6,8,Fora,29,31,-2,30,45.45
744,23,Vitória - BA,1,8,7,8,Casa,29,31,-2,31,44.93
745,24,Vitória - BA,3,9,7,8,Fora,34,34,0,34,47.22
746,25,Vitória - BA,3,10,7,8,Casa,36,35,1,37,49.33
747,26,Vitória - BA,0,10,7,9,Fora,38,38,0,37,47.44
748,27,Vitória - BA,0,10,7,10,Fora,38,40,-2,37,45.68
749,28,Vitória - BA,3,11,7,10,Casa,40,41,-1,40,47.62
750,29,Vitória - BA,3,12,7,10,Casa,41,41,0,43,49.43
751,30,Vitória - BA,1,12,8,10,Fora,42,42,0,44,48.89
752,31,Vitória - BA,3,13,8,10,Fora,45,44,1,47,50.54
753,32,Vitória - BA,1,13,9,10,Casa,46,45,1,48,50.0
754,33,Vitória - BA,3,14,9,10,Fora,49,45,4,51,51.52
755,34,Vitória - BA,0,14,9,11,Casa,50,48,2,51,50.0
756,35,Vitória - BA,3,15,9,11,Casa,52,48,4,54,51.43
757,36,Vitória - BA,1,15,10,11,Fora,53,49,4,55,50.93
758,37,Vitória - BA,3,16,10,11,Casa,57,51,6,58,52.25
759,38,Vitória - BA,1,16,11,11,Fora,59,53,6,59,51.75
