,Rodada,Time,Pontos,Vitorias,Empates,Derrotas,Em Casa?,Total de Gols,Total de Gols Tomados,Saldo de Gols,Pontos Acumulados,Aproveitamento %
736,15,Vasco da Gama - RJ,3,10,4,1,Fora,22,11,11,34,75.56
737,16,Vasco da Gama - RJ,0,10,4,2,Fora,22,12,10,34,70.83
738,17,Vasco da Gama - RJ,1,10,5,2,Casa,24,14,10,35,68.63
739,18,Vasco da Gama - RJ,0,10,5,3,Fora,24,15,9,35,64.81
740,19,Vasco da Gama - RJ,0,10,5,4,Casa,25,17,8,35,61.4
741,20,Vasco da Gama - RJ,0,10,5,5,Fora,25,19,6,35,58.33
742,21,Vasco da Gama - RJ,3,11,5,5,Casa,27,19,8,38,60.32
743,22,Vasco da Gama - RJ,1,11,6,5,Fora,28,20,8,39,59.09
744,23,Vasco da Gama - RJ,0,11,6,6,Casa,28,24,4,39,56.52
745,24,Vasco da Gama - RJ,3,12,6,6,Casa,31,25,6,42,58.33
746,25,Vasco da Gama - RJ,1,12,7,6,Fora,32,26,6,43,57.33
747,26,Vasco da Gama - RJ,1,12,8,6,Fora,32,26,6,44,56.41
748,27,Vasco da Gama - RJ,3,13,8,6,Casa,35,27,8,47,58.02
749,28,Vasco da Gama - RJ,3,14,8,6,Fora,36,27,9,50,59.52
750,29,Vasco da Gama - RJ,0,14,8,7,Casa,36,29,7,50,57.47
751,30,Vasco da Gama - RJ,0,14,8,8,Fora,36,31,5,50,55.56
752,31,Vasco da Gama - RJ,0,14,8,9,Fora,38,34,4,50,53.76
753,32,Vasco da Gama - RJ,0,14,8,10,Casa,39,36,3,50,52.08
754,33,Vasco da Gama - RJ,0,14,8,11,Fora,39,37,2,50,50.51
755,34,Vasco da Gama - RJ,0,14,8,12,Casa,39,40,-1,50,49.02
756,35,Vasco da Gama - RJ,1,14,9,12,Casa,40,41,-1,51,48.57
757,36,Vasco da Gama - RJ,3,15,9,12,Fora,42,42,0,54,50.0
758,37,Vasco da Gama - RJ,1,15,10,12,Casa,43,43,0,55,49.55
759,38,Vasco da Gama - RJ,3,16,10,12,Fora,45,44,1,58,50.88
